statecountycode,state,county_name,year,state_code,county_code,median
AK2240,AK,Southeast Fairbanks Census Area,2010-01-01,2,240,64000
AK2240,AK,Southeast Fairbanks Census Area,2011-01-01,2,240,62700
AK2240,AK,Southeast Fairbanks Census Area,2012-01-01,2,240,63600
AK2240,AK,Southeast Fairbanks Census Area,2013-01-01,2,240,67100
AK2240,AK,Southeast Fairbanks Census Area,2014-01-01,2,240,64200
AK2240,AK,Southeast Fairbanks Census Area,2015-01-01,2,240,69600
AK2240,AK,Southeast Fairbanks Census Area,2016-01-01,2,240,68100
AK2240,AK,Southeast Fairbanks Census Area,2017-01-01,2,240,75800
AK2261,AK,Valdez-Cordova Census Area,1999-01-01,2,261,58500
AK2261,AK,Valdez-Cordova Census Area,2000-01-01,2,261,58500
AK2261,AK,Valdez-Cordova Census Area,2001-01-01,2,261,58500
AK2261,AK,Valdez-Cordova Census Area,2002-01-01,2,261,58500
AK2261,AK,Valdez-Cordova Census Area,2003-01-01,2,261,70100
AK2261,AK,Valdez-Cordova Census Area,2004-01-01,2,261,73400
AK2261,AK,Valdez-Cordova Census Area,2005-01-01,2,261,73400
AK2261,AK,Valdez-Cordova Census Area,2006-01-01,2,261,74500
AK2261,AK,Valdez-Cordova Census Area,2007-01-01,2,261,72300
AK2261,AK,Valdez-Cordova Census Area,2008-01-01,2,261,74600
AK2261,AK,Valdez-Cordova Census Area,2009-01-01,2,261,78200
AK2261,AK,Valdez-Cordova Census Area,2010-01-01,2,261,80400
AK2261,AK,Valdez-Cordova Census Area,2011-01-01,2,261,72900
AK2261,AK,Valdez-Cordova Census Area,2012-01-01,2,261,73900
AK2261,AK,Valdez-Cordova Census Area,2013-01-01,2,261,81400
AK2261,AK,Valdez-Cordova Census Area,2014-01-01,2,261,90900
AK2261,AK,Valdez-Cordova Census Area,2015-01-01,2,261,93000
AK2261,AK,Valdez-Cordova Census Area,2016-01-01,2,261,90800
AK2261,AK,Valdez-Cordova Census Area,2017-01-01,2,261,100900
AK2270,AK,Wade Hampton Census Area,1999-01-01,2,270,24500
AK2270,AK,Wade Hampton Census Area,2000-01-01,2,270,24500
AK2270,AK,Wade Hampton Census Area,2001-01-01,2,270,24500
AK2270,AK,Wade Hampton Census Area,2002-01-01,2,270,24500
AK2270,AK,Wade Hampton Census Area,2003-01-01,2,270,33300
AK2270,AK,Wade Hampton Census Area,2004-01-01,2,270,33800
AK2270,AK,Wade Hampton Census Area,2005-01-01,2,270,33800
AK2270,AK,Wade Hampton Census Area,2006-01-01,2,270,36600
AK2270,AK,Wade Hampton Census Area,2007-01-01,2,270,35100
AK2270,AK,Wade Hampton Census Area,2008-01-01,2,270,36300
AK2270,AK,Wade Hampton Census Area,2009-01-01,2,270,38600
AK2270,AK,Wade Hampton Census Area,2010-01-01,2,270,39700
AK2270,AK,Wade Hampton Census Area,2011-01-01,2,270,36700
AK2270,AK,Wade Hampton Census Area,2012-01-01,2,270,37200
AK2270,AK,Wade Hampton Census Area,2013-01-01,2,270,39600
AK2270,AK,Wade Hampton Census Area,2014-01-01,2,270,41700
AK2270,AK,Wade Hampton Census Area,2015-01-01,2,270,42100
AK2270,AK,Wade Hampton Census Area,2016-01-01,2,270,41800
AK2270,AK,Wade Hampton Census Area,2017-01-01,2,270,43400
AK2275,AK,Wrangell City and Borough,2010-01-01,2,275,71800
AK2275,AK,Wrangell City and Borough,2011-01-01,2,275,55200
AK2275,AK,Wrangell City and Borough,2012-01-01,2,275,55900
AK2275,AK,Wrangell City and Borough,2013-01-01,2,275,57100
AK2275,AK,Wrangell City and Borough,2014-01-01,2,275,57000
AK2275,AK,Wrangell City and Borough,2015-01-01,2,275,60100
AK2275,AK,Wrangell City and Borough,2016-01-01,2,275,56700
AK2275,AK,Wrangell City and Borough,2017-01-01,2,275,68200
AK2280,AK,Wrangell-Petersburg Census Area,1999-01-01,2,280,54900
AK2280,AK,Wrangell-Petersburg Census Area,2000-01-01,2,280,54900
AK2280,AK,Wrangell-Petersburg Census Area,2001-01-01,2,280,54900
AK2280,AK,Wrangell-Petersburg Census Area,2002-01-01,2,280,55400
AK2280,AK,Wrangell-Petersburg Census Area,2003-01-01,2,280,59200
AK2280,AK,Wrangell-Petersburg Census Area,2004-01-01,2,280,63400
AK2280,AK,Wrangell-Petersburg Census Area,2005-01-01,2,280,63400
AK2280,AK,Wrangell-Petersburg Census Area,2006-01-01,2,280,65800
AK2280,AK,Wrangell-Petersburg Census Area,2007-01-01,2,280,63500
AK2280,AK,Wrangell-Petersburg Census Area,2008-01-01,2,280,65400
AK2280,AK,Wrangell-Petersburg Census Area,2009-01-01,2,280,69800
AK2282,AK,Yakutat City and Borough,2003-01-01,2,282,59700
AK2282,AK,Yakutat City and Borough,2004-01-01,2,282,59900
AK2282,AK,Yakutat City and Borough,2005-01-01,2,282,59900
AK2282,AK,Yakutat City and Borough,2006-01-01,2,282,64500
AK2282,AK,Yakutat City and Borough,2007-01-01,2,282,61800
AK2282,AK,Yakutat City and Borough,2008-01-01,2,282,65300
AK2282,AK,Yakutat City and Borough,2009-01-01,2,282,68200
AK2282,AK,Yakutat City and Borough,2010-01-01,2,282,70200
AK2282,AK,Yakutat City and Borough,2011-01-01,2,282,88600
AK2282,AK,Yakutat City and Borough,2012-01-01,2,282,89900
AK2282,AK,Yakutat City and Borough,2013-01-01,2,282,96500
AK2282,AK,Yakutat City and Borough,2014-01-01,2,282,84500
AK2282,AK,Yakutat City and Borough,2015-01-01,2,282,78400
AK2282,AK,Yakutat City and Borough,2016-01-01,2,282,83000
AK2282,AK,Yakutat City and Borough,2017-01-01,2,282,78400
AK2290,AK,Yukon-Koyukuk Census Area,1999-01-01,2,290,36500
AK2290,AK,Yukon-Koyukuk Census Area,2000-01-01,2,290,36500
AK2290,AK,Yukon-Koyukuk Census Area,2001-01-01,2,290,36500
AK2290,AK,Yukon-Koyukuk Census Area,2002-01-01,2,290,36500
AK2290,AK,Yukon-Koyukuk Census Area,2003-01-01,2,290,36500
AK2290,AK,Yukon-Koyukuk Census Area,2004-01-01,2,290,39200
AK2290,AK,Yukon-Koyukuk Census Area,2005-01-01,2,290,39200
AK2290,AK,Yukon-Koyukuk Census Area,2006-01-01,2,290,41800
AK2290,AK,Yukon-Koyukuk Census Area,2007-01-01,2,290,40200
AK2290,AK,Yukon-Koyukuk Census Area,2008-01-01,2,290,41700
AK2290,AK,Yukon-Koyukuk Census Area,2009-01-01,2,290,43700
AK2290,AK,Yukon-Koyukuk Census Area,2010-01-01,2,290,45000
AK2290,AK,Yukon-Koyukuk Census Area,2011-01-01,2,290,47200
AK2290,AK,Yukon-Koyukuk Census Area,2012-01-01,2,290,47800
AK2290,AK,Yukon-Koyukuk Census Area,2013-01-01,2,290,47800
AK2290,AK,Yukon-Koyukuk Census Area,2014-01-01,2,290,51400
AK2290,AK,Yukon-Koyukuk Census Area,2015-01-01,2,290,49800
AK2290,AK,Yukon-Koyukuk Census Area,2016-01-01,2,290,48100
AK2290,AK,Yukon-Koyukuk Census Area,2017-01-01,2,290,49600
AL11,AL,Autauga County,1999-01-01,1,1,47000
AL11,AL,Autauga County,2000-01-01,1,1,49700
AL11,AL,Autauga County,2001-01-01,1,1,51700
AL11,AL,Autauga County,2002-01-01,1,1,53000
AL11,AL,Autauga County,2003-01-01,1,1,51300
AL11,AL,Autauga County,2004-01-01,1,1,52100
AL11,AL,Autauga County,2005-01-01,1,1,53600
AL11,AL,Autauga County,2006-01-01,1,1,55900
AL11,AL,Autauga County,2007-01-01,1,1,52900
AL11,AL,Autauga County,2008-01-01,1,1,56400
AL11,AL,Autauga County,2009-01-01,1,1,57700
AL11,AL,Autauga County,2010-01-01,1,1,59200
AL11,AL,Autauga County,2011-01-01,1,1,59300
AL11,AL,Autauga County,2012-01-01,1,1,60100
AL11,AL,Autauga County,2013-01-01,1,1,61500
AL11,AL,Autauga County,2014-01-01,1,1,59600
AL11,AL,Autauga County,2015-01-01,1,1,59400
AL11,AL,Autauga County,2016-01-01,1,1,60400
AL11,AL,Autauga County,2017-01-01,1,1,59700
AL13,AL,Baldwin County,1999-01-01,1,3,40700
AL13,AL,Baldwin County,2000-01-01,1,3,43300
AL13,AL,Baldwin County,2001-01-01,1,3,44700
AL13,AL,Baldwin County,2002-01-01,1,3,45100
AL13,AL,Baldwin County,2003-01-01,1,3,47200
AL13,AL,Baldwin County,2004-01-01,1,3,47800
AL13,AL,Baldwin County,2005-01-01,1,3,49050
AL13,AL,Baldwin County,2006-01-01,1,3,58100
AL13,AL,Baldwin County,2007-01-01,1,3,52000
AL13,AL,Baldwin County,2008-01-01,1,3,54900
AL13,AL,Baldwin County,2009-01-01,1,3,58200
AL13,AL,Baldwin County,2010-01-01,1,3,60300
AL13,AL,Baldwin County,2011-01-01,1,3,60400
AL13,AL,Baldwin County,2012-01-01,1,3,61200
AL13,AL,Baldwin County,2013-01-01,1,3,60400
AL13,AL,Baldwin County,2014-01-01,1,3,68800
AL13,AL,Baldwin County,2015-01-01,1,3,60000
AL13,AL,Baldwin County,2016-01-01,1,3,61100
AL13,AL,Baldwin County,2017-01-01,1,3,61500
AL15,AL,Barbour County,1999-01-01,1,5,33200
AL15,AL,Barbour County,2000-01-01,1,5,35200
AL15,AL,Barbour County,2001-01-01,1,5,37000
AL15,AL,Barbour County,2002-01-01,1,5,38700
AL15,AL,Barbour County,2003-01-01,1,5,34200
AL15,AL,Barbour County,2004-01-01,1,5,34200
AL15,AL,Barbour County,2005-01-01,1,5,36600
AL15,AL,Barbour County,2006-01-01,1,5,38700
AL15,AL,Barbour County,2007-01-01,1,5,36600
AL15,AL,Barbour County,2008-01-01,1,5,38800
AL15,AL,Barbour County,2009-01-01,1,5,40500
AL15,AL,Barbour County,2010-01-01,1,5,41400
AL15,AL,Barbour County,2011-01-01,1,5,42100
AL15,AL,Barbour County,2012-01-01,1,5,42700
AL15,AL,Barbour County,2013-01-01,1,5,44400
AL15,AL,Barbour County,2014-01-01,1,5,44700
AL15,AL,Barbour County,2015-01-01,1,5,45900
AL15,AL,Barbour County,2016-01-01,1,5,44600
AL15,AL,Barbour County,2017-01-01,1,5,46100
AL17,AL,Bibb County,1999-01-01,1,7,38100
AL17,AL,Bibb County,2000-01-01,1,7,41400
AL17,AL,Bibb County,2001-01-01,1,7,42200
AL17,AL,Bibb County,2002-01-01,1,7,42200
AL17,AL,Bibb County,2003-01-01,1,7,41400
AL17,AL,Bibb County,2004-01-01,1,7,43700
AL17,AL,Bibb County,2005-01-01,1,7,43900
AL17,AL,Bibb County,2006-01-01,1,7,57400
AL17,AL,Bibb County,2007-01-01,1,7,55500
AL17,AL,Bibb County,2008-01-01,1,7,59100
AL17,AL,Bibb County,2009-01-01,1,7,60900
AL17,AL,Bibb County,2010-01-01,1,7,61700
AL17,AL,Bibb County,2011-01-01,1,7,62000
AL17,AL,Bibb County,2012-01-01,1,7,62800
AL17,AL,Bibb County,2013-01-01,1,7,57100
AL17,AL,Bibb County,2014-01-01,1,7,61000
AL17,AL,Bibb County,2015-01-01,1,7,62500
AL17,AL,Bibb County,2016-01-01,1,7,64000
AL17,AL,Bibb County,2017-01-01,1,7,63100
AL19,AL,Blount County,1999-01-01,1,9,47900
AL19,AL,Blount County,2000-01-01,1,9,51100
AL19,AL,Blount County,2001-01-01,1,9,51100
AL19,AL,Blount County,2002-01-01,1,9,52700
AL19,AL,Blount County,2003-01-01,1,9,54200
AL19,AL,Blount County,2004-01-01,1,9,55200
AL19,AL,Blount County,2005-01-01,1,9,56250
AL19,AL,Blount County,2006-01-01,1,9,57400
AL19,AL,Blount County,2007-01-01,1,9,55500
AL19,AL,Blount County,2008-01-01,1,9,59100
AL19,AL,Blount County,2009-01-01,1,9,60900
AL19,AL,Blount County,2010-01-01,1,9,61700
AL19,AL,Blount County,2011-01-01,1,9,62000
AL19,AL,Blount County,2012-01-01,1,9,62800
AL19,AL,Blount County,2013-01-01,1,9,57100
AL19,AL,Blount County,2014-01-01,1,9,61000
AL19,AL,Blount County,2015-01-01,1,9,62500
AL19,AL,Blount County,2016-01-01,1,9,64000
AL19,AL,Blount County,2017-01-01,1,9,63100
AL111,AL,Bullock County,1999-01-01,1,11,25100
AL111,AL,Bullock County,2000-01-01,1,11,27600
AL111,AL,Bullock County,2001-01-01,1,11,29600
AL111,AL,Bullock County,2002-01-01,1,11,29600
AL111,AL,Bullock County,2003-01-01,1,11,27600
AL111,AL,Bullock County,2004-01-01,1,11,28100
AL111,AL,Bullock County,2005-01-01,1,11,28100
AL111,AL,Bullock County,2006-01-01,1,11,29700
AL111,AL,Bullock County,2007-01-01,1,11,28200
AL111,AL,Bullock County,2008-01-01,1,11,29800
AL111,AL,Bullock County,2009-01-01,1,11,30600
AL111,AL,Bullock County,2010-01-01,1,11,31200
AL111,AL,Bullock County,2011-01-01,1,11,35500
AL111,AL,Bullock County,2012-01-01,1,11,36000
AL111,AL,Bullock County,2013-01-01,1,11,40200
AL111,AL,Bullock County,2014-01-01,1,11,43400
AL111,AL,Bullock County,2015-01-01,1,11,45000
AL111,AL,Bullock County,2016-01-01,1,11,46100
AL111,AL,Bullock County,2017-01-01,1,11,46100
AL113,AL,Butler County,1999-01-01,1,13,29400
AL113,AL,Butler County,2000-01-01,1,13,31300
AL113,AL,Butler County,2001-01-01,1,13,31700
AL113,AL,Butler County,2002-01-01,1,13,32500
AL113,AL,Butler County,2003-01-01,1,13,35300
AL113,AL,Butler County,2004-01-01,1,13,35300
AL113,AL,Butler County,2005-01-01,1,13,36200
AL113,AL,Butler County,2006-01-01,1,13,38300
AL113,AL,Butler County,2007-01-01,1,13,36100
AL113,AL,Butler County,2008-01-01,1,13,38400
AL113,AL,Butler County,2009-01-01,1,13,40000
AL113,AL,Butler County,2010-01-01,1,13,40200
AL113,AL,Butler County,2011-01-01,1,13,41800
AL113,AL,Butler County,2012-01-01,1,13,42400
AL113,AL,Butler County,2013-01-01,1,13,39800
AL113,AL,Butler County,2014-01-01,1,13,40300
AL113,AL,Butler County,2015-01-01,1,13,41800
AL113,AL,Butler County,2016-01-01,1,13,39500
AL113,AL,Butler County,2017-01-01,1,13,40900
AL115,AL,Calhoun County,1999-01-01,1,15,39500
AL115,AL,Calhoun County,2000-01-01,1,15,41500
AL115,AL,Calhoun County,2001-01-01,1,15,43500
AL115,AL,Calhoun County,2002-01-01,1,15,44000
AL115,AL,Calhoun County,2003-01-01,1,15,44400
AL115,AL,Calhoun County,2004-01-01,1,15,45800
AL115,AL,Calhoun County,2005-01-01,1,15,46700
AL115,AL,Calhoun County,2006-01-01,1,15,49500
AL115,AL,Calhoun County,2007-01-01,1,15,47100
AL115,AL,Calhoun County,2008-01-01,1,15,48800
AL115,AL,Calhoun County,2009-01-01,1,15,51000
AL115,AL,Calhoun County,2010-01-01,1,15,50900
AL115,AL,Calhoun County,2011-01-01,1,15,51500
AL115,AL,Calhoun County,2012-01-01,1,15,52200
AL115,AL,Calhoun County,2013-01-01,1,15,53100
AL115,AL,Calhoun County,2014-01-01,1,15,51600
AL115,AL,Calhoun County,2015-01-01,1,15,49400
AL115,AL,Calhoun County,2016-01-01,1,15,46700
AL115,AL,Calhoun County,2017-01-01,1,15,53000
AL117,AL,Chambers County,1999-01-01,1,17,35300
AL117,AL,Chambers County,2000-01-01,1,17,38600
AL117,AL,Chambers County,2001-01-01,1,17,39900
AL117,AL,Chambers County,2002-01-01,1,17,40300
AL117,AL,Chambers County,2003-01-01,1,17,40700
AL117,AL,Chambers County,2004-01-01,1,17,41600
AL117,AL,Chambers County,2005-01-01,1,17,42750
AL117,AL,Chambers County,2006-01-01,1,17,45300
AL117,AL,Chambers County,2007-01-01,1,17,42300
AL117,AL,Chambers County,2008-01-01,1,17,44800
AL117,AL,Chambers County,2009-01-01,1,17,45800
AL117,AL,Chambers County,2010-01-01,1,17,43900
AL117,AL,Chambers County,2011-01-01,1,17,42800
AL117,AL,Chambers County,2012-01-01,1,17,43400
AL117,AL,Chambers County,2013-01-01,1,17,42000
AL117,AL,Chambers County,2014-01-01,1,17,42700
AL117,AL,Chambers County,2015-01-01,1,17,43400
AL117,AL,Chambers County,2016-01-01,1,17,42100
AL117,AL,Chambers County,2017-01-01,1,17,44700
AL119,AL,Cherokee County,1999-01-01,1,19,37000
AL119,AL,Cherokee County,2000-01-01,1,19,40600
AL119,AL,Cherokee County,2001-01-01,1,19,40900
AL119,AL,Cherokee County,2002-01-01,1,19,42500
AL119,AL,Cherokee County,2003-01-01,1,19,42000
AL119,AL,Cherokee County,2004-01-01,1,19,42300
AL119,AL,Cherokee County,2005-01-01,1,19,43100
AL119,AL,Cherokee County,2006-01-01,1,19,45400
AL119,AL,Cherokee County,2007-01-01,1,19,43100
AL119,AL,Cherokee County,2008-01-01,1,19,45600
AL119,AL,Cherokee County,2009-01-01,1,19,47000
AL119,AL,Cherokee County,2010-01-01,1,19,48000
AL119,AL,Cherokee County,2011-01-01,1,19,49900
AL119,AL,Cherokee County,2012-01-01,1,19,50600
AL119,AL,Cherokee County,2013-01-01,1,19,50300
AL119,AL,Cherokee County,2014-01-01,1,19,49100
AL119,AL,Cherokee County,2015-01-01,1,19,49800
AL119,AL,Cherokee County,2016-01-01,1,19,47200
AL119,AL,Cherokee County,2017-01-01,1,19,46800
AL121,AL,Chilton County,1999-01-01,1,21,39500
AL121,AL,Chilton County,2000-01-01,1,21,41700
AL121,AL,Chilton County,2001-01-01,1,21,43600
AL121,AL,Chilton County,2002-01-01,1,21,44400
AL121,AL,Chilton County,2003-01-01,1,21,44300
AL121,AL,Chilton County,2004-01-01,1,21,44900
AL121,AL,Chilton County,2005-01-01,1,21,46300
AL121,AL,Chilton County,2006-01-01,1,21,49000
AL121,AL,Chilton County,2007-01-01,1,21,46300
AL121,AL,Chilton County,2008-01-01,1,21,49200
AL121,AL,Chilton County,2009-01-01,1,21,50600
AL121,AL,Chilton County,2010-01-01,1,21,50400
AL121,AL,Chilton County,2011-01-01,1,21,50000
AL121,AL,Chilton County,2012-01-01,1,21,50700
AL121,AL,Chilton County,2013-01-01,1,21,52000
AL121,AL,Chilton County,2014-01-01,1,21,53100
AL121,AL,Chilton County,2015-01-01,1,21,53600
AL121,AL,Chilton County,2016-01-01,1,21,53500
AL121,AL,Chilton County,2017-01-01,1,21,52700
AL123,AL,Choctaw County,1999-01-01,1,23,33500
AL123,AL,Choctaw County,2000-01-01,1,23,36800
AL123,AL,Choctaw County,2001-01-01,1,23,40400
AL123,AL,Choctaw County,2002-01-01,1,23,40400
AL123,AL,Choctaw County,2003-01-01,1,23,35500
AL123,AL,Choctaw County,2004-01-01,1,23,35500
AL123,AL,Choctaw County,2005-01-01,1,23,37250
AL123,AL,Choctaw County,2006-01-01,1,23,39100
AL123,AL,Choctaw County,2007-01-01,1,23,37000
AL123,AL,Choctaw County,2008-01-01,1,23,39300
AL123,AL,Choctaw County,2009-01-01,1,23,40700
AL123,AL,Choctaw County,2010-01-01,1,23,41400
AL123,AL,Choctaw County,2011-01-01,1,23,38300
AL123,AL,Choctaw County,2012-01-01,1,23,38800
AL123,AL,Choctaw County,2013-01-01,1,23,42600
AL123,AL,Choctaw County,2014-01-01,1,23,43800
AL123,AL,Choctaw County,2015-01-01,1,23,48100
AL123,AL,Choctaw County,2016-01-01,1,23,47100
AL123,AL,Choctaw County,2017-01-01,1,23,52500
AL125,AL,Clarke County,1999-01-01,1,25,32400
AL125,AL,Clarke County,2000-01-01,1,25,35600
AL125,AL,Clarke County,2001-01-01,1,25,36100
AL125,AL,Clarke County,2002-01-01,1,25,36700
AL125,AL,Clarke County,2003-01-01,1,25,38800
AL125,AL,Clarke County,2004-01-01,1,25,39700
AL125,AL,Clarke County,2005-01-01,1,25,40350
AL125,AL,Clarke County,2006-01-01,1,25,42600
AL125,AL,Clarke County,2007-01-01,1,25,40200
AL125,AL,Clarke County,2008-01-01,1,25,42700
AL125,AL,Clarke County,2009-01-01,1,25,43600
AL125,AL,Clarke County,2010-01-01,1,25,44900
AL125,AL,Clarke County,2011-01-01,1,25,43300
AL125,AL,Clarke County,2012-01-01,1,25,43900
AL125,AL,Clarke County,2013-01-01,1,25,46000
AL125,AL,Clarke County,2014-01-01,1,25,49100
AL125,AL,Clarke County,2015-01-01,1,25,48300
AL125,AL,Clarke County,2016-01-01,1,25,46700
AL125,AL,Clarke County,2017-01-01,1,25,48100
AL127,AL,Clay County,1999-01-01,1,27,35500
AL127,AL,Clay County,2000-01-01,1,27,37400
AL127,AL,Clay County,2001-01-01,1,27,40000
AL127,AL,Clay County,2002-01-01,1,27,40900
AL127,AL,Clay County,2003-01-01,1,27,37600
AL127,AL,Clay County,2004-01-01,1,27,38300
AL127,AL,Clay County,2005-01-01,1,27,39750
AL127,AL,Clay County,2006-01-01,1,27,42200
AL127,AL,Clay County,2007-01-01,1,27,40000
AL127,AL,Clay County,2008-01-01,1,27,42500
AL127,AL,Clay County,2009-01-01,1,27,43400
AL127,AL,Clay County,2010-01-01,1,27,44200
AL127,AL,Clay County,2011-01-01,1,27,46900
AL127,AL,Clay County,2012-01-01,1,27,47500
AL127,AL,Clay County,2013-01-01,1,27,46100
AL127,AL,Clay County,2014-01-01,1,27,45200
AL127,AL,Clay County,2015-01-01,1,27,45300
AL127,AL,Clay County,2016-01-01,1,27,44700
AL127,AL,Clay County,2017-01-01,1,27,44100
AL129,AL,Cleburne County,1999-01-01,1,29,40400
AL129,AL,Cleburne County,2000-01-01,1,29,44400
AL129,AL,Cleburne County,2001-01-01,1,29,46600
AL129,AL,Cleburne County,2002-01-01,1,29,48000
AL129,AL,Cleburne County,2003-01-01,1,29,40000
AL129,AL,Cleburne County,2004-01-01,1,29,40700
AL129,AL,Cleburne County,2005-01-01,1,29,41650
AL129,AL,Cleburne County,2006-01-01,1,29,44300
AL129,AL,Cleburne County,2007-01-01,1,29,41800
AL129,AL,Cleburne County,2008-01-01,1,29,44200
AL129,AL,Cleburne County,2009-01-01,1,29,45400
AL129,AL,Cleburne County,2010-01-01,1,29,46200
AL129,AL,Cleburne County,2011-01-01,1,29,42800
AL129,AL,Cleburne County,2012-01-01,1,29,43400
AL129,AL,Cleburne County,2013-01-01,1,29,44200
AL129,AL,Cleburne County,2014-01-01,1,29,46200
AL129,AL,Cleburne County,2015-01-01,1,29,48800
AL129,AL,Cleburne County,2016-01-01,1,29,47300
AL129,AL,Cleburne County,2017-01-01,1,29,48400
AL131,AL,Coffee County,1999-01-01,1,31,39900
AL131,AL,Coffee County,2000-01-01,1,31,42000
AL131,AL,Coffee County,2001-01-01,1,31,43600
AL131,AL,Coffee County,2002-01-01,1,31,44400
AL131,AL,Coffee County,2003-01-01,1,31,44800
AL131,AL,Coffee County,2004-01-01,1,31,45700
AL131,AL,Coffee County,2005-01-01,1,31,46350
AL131,AL,Coffee County,2006-01-01,1,31,48900
AL131,AL,Coffee County,2007-01-01,1,31,46400
AL131,AL,Coffee County,2008-01-01,1,31,49100
AL131,AL,Coffee County,2009-01-01,1,31,51500
AL131,AL,Coffee County,2010-01-01,1,31,52400
AL131,AL,Coffee County,2011-01-01,1,31,56800
AL131,AL,Coffee County,2012-01-01,1,31,57600
AL131,AL,Coffee County,2013-01-01,1,31,58400
AL131,AL,Coffee County,2014-01-01,1,31,58900
AL131,AL,Coffee County,2015-01-01,1,31,61900
AL131,AL,Coffee County,2016-01-01,1,31,60500
AL131,AL,Coffee County,2017-01-01,1,31,61500
AL133,AL,Colbert County,1999-01-01,1,33,40200
AL133,AL,Colbert County,2000-01-01,1,33,42700
AL133,AL,Colbert County,2001-01-01,1,33,43000
AL133,AL,Colbert County,2002-01-01,1,33,44400
AL133,AL,Colbert County,2003-01-01,1,33,44700
AL133,AL,Colbert County,2004-01-01,1,33,44700
AL133,AL,Colbert County,2005-01-01,1,33,47250
AL133,AL,Colbert County,2006-01-01,1,33,50000
AL133,AL,Colbert County,2007-01-01,1,33,47000
AL133,AL,Colbert County,2008-01-01,1,33,52300
AL133,AL,Colbert County,2009-01-01,1,33,51400
AL133,AL,Colbert County,2010-01-01,1,33,52600
AL133,AL,Colbert County,2011-01-01,1,33,53000
AL133,AL,Colbert County,2012-01-01,1,33,53700
AL133,AL,Colbert County,2013-01-01,1,33,51000
AL133,AL,Colbert County,2014-01-01,1,33,52100
AL133,AL,Colbert County,2015-01-01,1,33,58600
AL133,AL,Colbert County,2016-01-01,1,33,54200
